source_path,ext,size,mtime,stem,last,penult,name_key,name_key_norm,direct_ean,tokens_a,tokens_b,tokens_c,ean,match_score,ean_valid
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Floral Printed Co-ord Set - Aqua Loungewear 9.webp,.webp,116264,1762688244.113839,Floral Printed Co-ord Set - Aqua Loungewear 9,Co-Order,lounge Ware,lounge Ware Co-Order Floral Printed Co-ord Set - Aqua Loungewear,lounge ware co order floral printed co ord set aqua loungewear,,"['floral', 'printed', 'co', 'ord', 'set', 'aqua', 'loungewear', '9']","['co', 'order', 'floral', 'printed', 'co', 'ord', 'set', 'aqua', 'loungewear', '9']","['lounge', 'ware', 'co', 'order', 'floral', 'printed', 'co', 'ord', 'set', 'aqua', 'loungewear', '9']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 1.webp,.webp,73760,1762688244.1245666,Graphic Print Co-ord Set - Black Loungewear 1,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '1']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '1']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '1']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 10.webp,.webp,73760,1762688244.1245666,Graphic Print Co-ord Set - Black Loungewear 10,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '10']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '10']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '10']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 2.webp,.webp,34326,1762688244.140595,Graphic Print Co-ord Set - Black Loungewear 2,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '2']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '2']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 3.webp,.webp,32988,1762688244.149495,Graphic Print Co-ord Set - Black Loungewear 3,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '3']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '3']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 4.webp,.webp,35892,1762688244.1591434,Graphic Print Co-ord Set - Black Loungewear 4,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '4']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '4']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 5.webp,.webp,31984,1762688244.1670847,Graphic Print Co-ord Set - Black Loungewear 5,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '5']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '5']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 6.webp,.webp,32858,1762688244.1775799,Graphic Print Co-ord Set - Black Loungewear 6,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '6']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '6']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 7.webp,.webp,47692,1762688244.1775799,Graphic Print Co-ord Set - Black Loungewear 7,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '7']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '7']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '7']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 8.webp,.webp,39228,1762688244.1933248,Graphic Print Co-ord Set - Black Loungewear 8,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '8']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '8']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '8']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Graphic Print Co-ord Set - Black Loungewear 9.webp,.webp,71460,1762688244.1971047,Graphic Print Co-ord Set - Black Loungewear 9,Co-Order,lounge Ware,lounge Ware Co-Order Graphic Print Co-ord Set - Black Loungewear,lounge ware co order graphic print co ord set black loungewear,,"['graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '9']","['co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '9']","['lounge', 'ware', 'co', 'order', 'graphic', 'print', 'co', 'ord', 'set', 'black', 'loungewear', '9']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Koala Printed Co-ord Pants Set - Black 1.webp,.webp,37892,1762688244.211827,Koala Printed Co-ord Pants Set - Black 1,Co-Order,lounge Ware,lounge Ware Co-Order Koala Printed Co-ord Pants Set - Black,lounge ware co order koala printed co ord pants set black,,"['koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '1']","['co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '1']","['lounge', 'ware', 'co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '1']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Koala Printed Co-ord Pants Set - Black 2.webp,.webp,24792,1762688244.2191336,Koala Printed Co-ord Pants Set - Black 2,Co-Order,lounge Ware,lounge Ware Co-Order Koala Printed Co-ord Pants Set - Black,lounge ware co order koala printed co ord pants set black,,"['koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '2']","['co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '2']","['lounge', 'ware', 'co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Koala Printed Co-ord Pants Set - Black 3.webp,.webp,27760,1762688244.2287905,Koala Printed Co-ord Pants Set - Black 3,Co-Order,lounge Ware,lounge Ware Co-Order Koala Printed Co-ord Pants Set - Black,lounge ware co order koala printed co ord pants set black,,"['koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '3']","['co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '3']","['lounge', 'ware', 'co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Koala Printed Co-ord Pants Set - Black 4.webp,.webp,18080,1762688244.2395878,Koala Printed Co-ord Pants Set - Black 4,Co-Order,lounge Ware,lounge Ware Co-Order Koala Printed Co-ord Pants Set - Black,lounge ware co order koala printed co ord pants set black,,"['koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '4']","['co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '4']","['lounge', 'ware', 'co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Koala Printed Co-ord Pants Set - Black 5.webp,.webp,26090,1762688244.2513728,Koala Printed Co-ord Pants Set - Black 5,Co-Order,lounge Ware,lounge Ware Co-Order Koala Printed Co-ord Pants Set - Black,lounge ware co order koala printed co ord pants set black,,"['koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '5']","['co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '5']","['lounge', 'ware', 'co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Koala Printed Co-ord Pants Set - Black 6.webp,.webp,33328,1762688244.2608418,Koala Printed Co-ord Pants Set - Black 6,Co-Order,lounge Ware,lounge Ware Co-Order Koala Printed Co-ord Pants Set - Black,lounge ware co order koala printed co ord pants set black,,"['koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '6']","['co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '6']","['lounge', 'ware', 'co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Koala Printed Co-ord Pants Set - Black 7.webp,.webp,25638,1762688244.2689037,Koala Printed Co-ord Pants Set - Black 7,Co-Order,lounge Ware,lounge Ware Co-Order Koala Printed Co-ord Pants Set - Black,lounge ware co order koala printed co ord pants set black,,"['koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '7']","['co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '7']","['lounge', 'ware', 'co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '7']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Koala Printed Co-ord Pants Set - Black 8.webp,.webp,94880,1762688244.2785766,Koala Printed Co-ord Pants Set - Black 8,Co-Order,lounge Ware,lounge Ware Co-Order Koala Printed Co-ord Pants Set - Black,lounge ware co order koala printed co ord pants set black,,"['koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '8']","['co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '8']","['lounge', 'ware', 'co', 'order', 'koala', 'printed', 'co', 'ord', 'pants', 'set', 'black', '8']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Leaf Printed Co-ord Set - Burgundy Loungewear 1.webp,.webp,60868,1762688244.284632,Leaf Printed Co-ord Set - Burgundy Loungewear 1,Co-Order,lounge Ware,lounge Ware Co-Order Leaf Printed Co-ord Set - Burgundy Loungewear,lounge ware co order leaf printed co ord set burgundy loungewear,,"['leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '1']","['co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '1']","['lounge', 'ware', 'co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '1']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Leaf Printed Co-ord Set - Burgundy Loungewear 2.webp,.webp,40104,1762688244.2942057,Leaf Printed Co-ord Set - Burgundy Loungewear 2,Co-Order,lounge Ware,lounge Ware Co-Order Leaf Printed Co-ord Set - Burgundy Loungewear,lounge ware co order leaf printed co ord set burgundy loungewear,,"['leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '2']","['co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '2']","['lounge', 'ware', 'co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Leaf Printed Co-ord Set - Burgundy Loungewear 3.webp,.webp,32062,1762688244.3031988,Leaf Printed Co-ord Set - Burgundy Loungewear 3,Co-Order,lounge Ware,lounge Ware Co-Order Leaf Printed Co-ord Set - Burgundy Loungewear,lounge ware co order leaf printed co ord set burgundy loungewear,,"['leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '3']","['co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '3']","['lounge', 'ware', 'co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Leaf Printed Co-ord Set - Burgundy Loungewear 4.webp,.webp,36276,1762688244.3129916,Leaf Printed Co-ord Set - Burgundy Loungewear 4,Co-Order,lounge Ware,lounge Ware Co-Order Leaf Printed Co-ord Set - Burgundy Loungewear,lounge ware co order leaf printed co ord set burgundy loungewear,,"['leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '4']","['co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '4']","['lounge', 'ware', 'co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Leaf Printed Co-ord Set - Burgundy Loungewear 5.webp,.webp,34372,1762688244.320678,Leaf Printed Co-ord Set - Burgundy Loungewear 5,Co-Order,lounge Ware,lounge Ware Co-Order Leaf Printed Co-ord Set - Burgundy Loungewear,lounge ware co order leaf printed co ord set burgundy loungewear,,"['leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '5']","['co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '5']","['lounge', 'ware', 'co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Leaf Printed Co-ord Set - Burgundy Loungewear 6.webp,.webp,40400,1762688244.3305495,Leaf Printed Co-ord Set - Burgundy Loungewear 6,Co-Order,lounge Ware,lounge Ware Co-Order Leaf Printed Co-ord Set - Burgundy Loungewear,lounge ware co order leaf printed co ord set burgundy loungewear,,"['leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '6']","['co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '6']","['lounge', 'ware', 'co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Leaf Printed Co-ord Set - Burgundy Loungewear 7.webp,.webp,55356,1762688244.3377936,Leaf Printed Co-ord Set - Burgundy Loungewear 7,Co-Order,lounge Ware,lounge Ware Co-Order Leaf Printed Co-ord Set - Burgundy Loungewear,lounge ware co order leaf printed co ord set burgundy loungewear,,"['leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '7']","['co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '7']","['lounge', 'ware', 'co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '7']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Leaf Printed Co-ord Set - Burgundy Loungewear 8.webp,.webp,50248,1762688244.35136,Leaf Printed Co-ord Set - Burgundy Loungewear 8,Co-Order,lounge Ware,lounge Ware Co-Order Leaf Printed Co-ord Set - Burgundy Loungewear,lounge ware co order leaf printed co ord set burgundy loungewear,,"['leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '8']","['co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '8']","['lounge', 'ware', 'co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '8']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Leaf Printed Co-ord Set - Burgundy Loungewear 9.webp,.webp,143392,1762688244.3607185,Leaf Printed Co-ord Set - Burgundy Loungewear 9,Co-Order,lounge Ware,lounge Ware Co-Order Leaf Printed Co-ord Set - Burgundy Loungewear,lounge ware co order leaf printed co ord set burgundy loungewear,,"['leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '9']","['co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '9']","['lounge', 'ware', 'co', 'order', 'leaf', 'printed', 'co', 'ord', 'set', 'burgundy', 'loungewear', '9']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Panda Printed Co-ord Set - Grey Loungewear 1.webp,.webp,104826,1762688244.369444,Panda Printed Co-ord Set - Grey Loungewear 1,Co-Order,lounge Ware,lounge Ware Co-Order Panda Printed Co-ord Set - Grey Loungewear,lounge ware co order panda printed co ord set grey loungewear,,"['panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '1']","['co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '1']","['lounge', 'ware', 'co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '1']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Panda Printed Co-ord Set - Grey Loungewear 2.webp,.webp,40302,1762688244.3785954,Panda Printed Co-ord Set - Grey Loungewear 2,Co-Order,lounge Ware,lounge Ware Co-Order Panda Printed Co-ord Set - Grey Loungewear,lounge ware co order panda printed co ord set grey loungewear,,"['panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '2']","['co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '2']","['lounge', 'ware', 'co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Panda Printed Co-ord Set - Grey Loungewear 3.webp,.webp,37426,1762688244.3850527,Panda Printed Co-ord Set - Grey Loungewear 3,Co-Order,lounge Ware,lounge Ware Co-Order Panda Printed Co-ord Set - Grey Loungewear,lounge ware co order panda printed co ord set grey loungewear,,"['panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '3']","['co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '3']","['lounge', 'ware', 'co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Panda Printed Co-ord Set - Grey Loungewear 4.webp,.webp,42038,1762688244.3944933,Panda Printed Co-ord Set - Grey Loungewear 4,Co-Order,lounge Ware,lounge Ware Co-Order Panda Printed Co-ord Set - Grey Loungewear,lounge ware co order panda printed co ord set grey loungewear,,"['panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '4']","['co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '4']","['lounge', 'ware', 'co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Panda Printed Co-ord Set - Grey Loungewear 5.webp,.webp,38758,1762688244.4046135,Panda Printed Co-ord Set - Grey Loungewear 5,Co-Order,lounge Ware,lounge Ware Co-Order Panda Printed Co-ord Set - Grey Loungewear,lounge ware co order panda printed co ord set grey loungewear,,"['panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '5']","['co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '5']","['lounge', 'ware', 'co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Panda Printed Co-ord Set - Grey Loungewear 6.webp,.webp,38662,1762688244.4143262,Panda Printed Co-ord Set - Grey Loungewear 6,Co-Order,lounge Ware,lounge Ware Co-Order Panda Printed Co-ord Set - Grey Loungewear,lounge ware co order panda printed co ord set grey loungewear,,"['panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '6']","['co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '6']","['lounge', 'ware', 'co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Panda Printed Co-ord Set - Grey Loungewear 7.webp,.webp,53464,1762688244.4222336,Panda Printed Co-ord Set - Grey Loungewear 7,Co-Order,lounge Ware,lounge Ware Co-Order Panda Printed Co-ord Set - Grey Loungewear,lounge ware co order panda printed co ord set grey loungewear,,"['panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '7']","['co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '7']","['lounge', 'ware', 'co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '7']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Panda Printed Co-ord Set - Grey Loungewear 8.webp,.webp,46430,1762688244.430046,Panda Printed Co-ord Set - Grey Loungewear 8,Co-Order,lounge Ware,lounge Ware Co-Order Panda Printed Co-ord Set - Grey Loungewear,lounge ware co order panda printed co ord set grey loungewear,,"['panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '8']","['co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '8']","['lounge', 'ware', 'co', 'order', 'panda', 'printed', 'co', 'ord', 'set', 'grey', 'loungewear', '8']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Sloth Printed Co-ord Pants Set-Claret 1.webp,.webp,39070,1762688244.430046,Sloth Printed Co-ord Pants Set-Claret 1,Co-Order,lounge Ware,lounge Ware Co-Order Sloth Printed Co-ord Pants Set-Claret,lounge ware co order sloth printed co ord pants set claret,,"['sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '1']","['co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '1']","['lounge', 'ware', 'co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '1']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Sloth Printed Co-ord Pants Set-Claret 2.webp,.webp,30136,1762688244.4441352,Sloth Printed Co-ord Pants Set-Claret 2,Co-Order,lounge Ware,lounge Ware Co-Order Sloth Printed Co-ord Pants Set-Claret,lounge ware co order sloth printed co ord pants set claret,,"['sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '2']","['co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '2']","['lounge', 'ware', 'co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Sloth Printed Co-ord Pants Set-Claret 3.webp,.webp,37572,1762688244.453976,Sloth Printed Co-ord Pants Set-Claret 3,Co-Order,lounge Ware,lounge Ware Co-Order Sloth Printed Co-ord Pants Set-Claret,lounge ware co order sloth printed co ord pants set claret,,"['sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '3']","['co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '3']","['lounge', 'ware', 'co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Sloth Printed Co-ord Pants Set-Claret 4.webp,.webp,29290,1762688244.4600432,Sloth Printed Co-ord Pants Set-Claret 4,Co-Order,lounge Ware,lounge Ware Co-Order Sloth Printed Co-ord Pants Set-Claret,lounge ware co order sloth printed co ord pants set claret,,"['sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '4']","['co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '4']","['lounge', 'ware', 'co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Sloth Printed Co-ord Pants Set-Claret 5.webp,.webp,22582,1762688244.469742,Sloth Printed Co-ord Pants Set-Claret 5,Co-Order,lounge Ware,lounge Ware Co-Order Sloth Printed Co-ord Pants Set-Claret,lounge ware co order sloth printed co ord pants set claret,,"['sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '5']","['co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '5']","['lounge', 'ware', 'co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\lounge Ware\Co-Order\Sloth Printed Co-ord Pants Set-Claret 6.webp,.webp,31498,1762688244.482043,Sloth Printed Co-ord Pants Set-Claret 6,Co-Order,lounge Ware,lounge Ware Co-Order Sloth Printed Co-ord Pants Set-Claret,lounge ware co order sloth printed co ord pants set claret,,"['sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '6']","['co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '6']","['lounge', 'ware', 'co', 'order', 'sloth', 'printed', 'co', 'ord', 'pants', 'set', 'claret', '6']",,0.0,False
